지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%)
257,양산시,2024-02-12 16:00,10.6,,4.7,200,36
257,양산시,2024-02-12 17:00,9.6,,4.5,230,47
257,양산시,2024-02-12 18:00,8.4,,3,230,56
257,양산시,2024-02-12 19:00,7.9,,2.6,200,58
257,양산시,2024-02-12 20:00,7.3,,2.2,200,60
257,양산시,2024-02-12 21:00,4.8,,2,250,69
257,양산시,2024-02-12 22:00,3.3,,1.6,250,76
257,양산시,2024-02-12 23:00,3.2,,1.9,200,76
257,양산시,2024-02-13 00:00,2.7,,1.9,200,74
257,양산시,2024-02-13 01:00,2.3,,1.9,200,78
257,양산시,2024-02-13 02:00,2.2,,2.3,200,77
257,양산시,2024-02-13 03:00,2,,2.2,200,76
257,양산시,2024-02-13 04:00,2.5,,2.6,200,76
257,양산시,2024-02-13 05:00,1,,1.1,230,85
257,양산시,2024-02-13 06:00,1.4,,1.2,230,85
257,양산시,2024-02-13 07:00,.5,,.6,250,90
257,양산시,2024-02-13 08:00,1.4,,1.6,230,89
257,양산시,2024-02-13 09:00,2.9,,2,230,84
257,양산시,2024-02-13 10:00,7.7,,1.5,230,71
257,양산시,2024-02-13 11:00,12.8,,2.3,230,68
257,양산시,2024-02-13 12:00,14.8,,5.4,230,59
257,양산시,2024-02-13 13:00,16,,6.6,250,54
257,양산시,2024-02-13 14:00,16.6,,6.3,230,52
257,양산시,2024-02-13 15:00,16.9,,4.8,230,49
257,양산시,2024-02-13 16:00,16.2,,5.4,230,52
257,양산시,2024-02-13 17:00,15.4,,5.7,230,54
257,양산시,2024-02-13 18:00,14.3,,4.7,200,60
257,양산시,2024-02-13 19:00,13.6,,3.7,230,61
257,양산시,2024-02-13 20:00,13.2,,3.2,200,59
257,양산시,2024-02-13 21:00,11.4,,1.9,250,61
257,양산시,2024-02-13 22:00,13.1,,3.9,200,59
257,양산시,2024-02-13 23:00,12.8,,2.3,230,64
257,양산시,2024-02-14 00:00,9.4,,1.7,270,72
257,양산시,2024-02-14 01:00,8.4,,.9,200,80
257,양산시,2024-02-14 02:00,8.4,,1.4,180,83
257,양산시,2024-02-14 03:00,8.7,,1.3,180,84
257,양산시,2024-02-14 04:00,7.1,,.6,180,90
257,양산시,2024-02-14 05:00,7.4,,1,250,93
257,양산시,2024-02-14 06:00,7.8,,.3,0,90
257,양산시,2024-02-14 07:00,8.2,,1,250,91
257,양산시,2024-02-14 08:00,9.1,,.4,0,89
257,양산시,2024-02-14 09:00,10,,.1,0,92
257,양산시,2024-02-14 10:00,11,,0,0,89
257,양산시,2024-02-14 11:00,13.2,,.3,0,88
257,양산시,2024-02-14 12:00,13.7,.5,1.1,250,98
257,양산시,2024-02-14 13:00,14.8,,1.2,320,100
257,양산시,2024-02-14 14:00,15.9,,2.7,250,88
257,양산시,2024-02-14 15:00,16.6,1.1,2.9,230,78
257,양산시,2024-02-14 16:00,15.9,,3.4,230,81
257,양산시,2024-02-14 17:00,15.9,,2.5,230,81
257,양산시,2024-02-14 18:00,14.7,,2,250,85
257,양산시,2024-02-14 19:00,14.1,,2.3,290,92
257,양산시,2024-02-14 20:00,14.1,,2.6,270,98
257,양산시,2024-02-14 21:00,14.1,,2.3,270,98
257,양산시,2024-02-14 22:00,13.9,,1.2,230,96
257,양산시,2024-02-14 23:00,13.4,,1.3,250,98
257,양산시,2024-02-15 00:00,13,,1.4,270,100
257,양산시,2024-02-15 01:00,12.5,,.9,200,99
257,양산시,2024-02-15 02:00,12.7,,1.2,200,100
257,양산시,2024-02-15 03:00,11.3,,.8,230,100
257,양산시,2024-02-15 04:00,11.6,,.4,0,100
257,양산시,2024-02-15 05:00,11.8,,2,200,100
257,양산시,2024-02-15 06:00,11.6,,1.8,200,100
257,양산시,2024-02-15 07:00,11.5,,.9,140,100
257,양산시,2024-02-15 08:00,11.8,,1.5,200,100
257,양산시,2024-02-15 09:00,12.3,,1.2,250,99
257,양산시,2024-02-15 10:00,13.5,,1.4,250,100
257,양산시,2024-02-15 11:00,17.2,,3.8,250,82
257,양산시,2024-02-15 12:00,17.3,,5.1,200,78
257,양산시,2024-02-15 13:00,19.6,,4.7,250,55
257,양산시,2024-02-15 14:00,19,,4.5,250,58
257,양산시,2024-02-15 15:00,18.6,,4.2,320,58
257,양산시,2024-02-15 16:00,17.5,,3.2,320,54
257,양산시,2024-02-15 17:00,14.9,,5.5,320,60
257,양산시,2024-02-15 18:00,11.6,,3.1,20,59
257,양산시,2024-02-15 19:00,10.2,,4.7,50,51
257,양산시,2024-02-15 20:00,9.3,,2.7,340,49
257,양산시,2024-02-15 21:00,8.2,,3,360,59
257,양산시,2024-02-15 22:00,7.5,,2.7,70,62
257,양산시,2024-02-15 23:00,6.5,,3.6,50,65
257,양산시,2024-02-16 00:00,5.1,,3.4,50,67
257,양산시,2024-02-16 01:00,4.9,,3.9,70,64
257,양산시,2024-02-16 02:00,4.5,,4.2,50,66
257,양산시,2024-02-16 03:00,4.3,,4.6,50,68
257,양산시,2024-02-16 04:00,3.8,,4,50,61
257,양산시,2024-02-16 05:00,3.2,,3.6,70,60
257,양산시,2024-02-16 06:00,3,,3,70,62
257,양산시,2024-02-16 07:00,2.4,,1.8,70,65
257,양산시,2024-02-16 08:00,3,,2,70,64
257,양산시,2024-02-16 09:00,5.1,,1.7,70,56
257,양산시,2024-02-16 10:00,6.9,,2.7,70,48
257,양산시,2024-02-16 11:00,8.5,,2.8,50,46
257,양산시,2024-02-16 12:00,8.7,,3.1,50,44
257,양산시,2024-02-16 13:00,9.6,,1.6,140,41
257,양산시,2024-02-16 14:00,10,,1.3,320,38
257,양산시,2024-02-16 15:00,10.4,,1.4,270,36
257,양산시,2024-02-16 16:00,11,,1.4,230,33
257,양산시,2024-02-16 17:00,10.5,,2,140,42
257,양산시,2024-02-16 18:00,7.9,,2.6,140,52
257,양산시,2024-02-16 19:00,6.8,,1.2,160,58
257,양산시,2024-02-16 20:00,5.4,,.3,0,64
257,양산시,2024-02-16 21:00,4.3,,1.1,140,70
257,양산시,2024-02-16 22:00,3.7,,.2,0,71
257,양산시,2024-02-16 23:00,3.1,,.4,0,76
257,양산시,2024-02-17 00:00,2.5,,.5,70,78
257,양산시,2024-02-17 01:00,1.6,,.2,0,83
257,양산시,2024-02-17 02:00,.9,,.5,20,85
257,양산시,2024-02-17 03:00,.5,,.4,0,93
257,양산시,2024-02-17 04:00,-.1,,.1,0,92
257,양산시,2024-02-17 05:00,-.2,,.6,200,97
257,양산시,2024-02-17 06:00,-.2,,.5,270,96
257,양산시,2024-02-17 07:00,-.5,,.5,180,98
257,양산시,2024-02-17 08:00,.3,,.3,0,98
257,양산시,2024-02-17 09:00,3.5,,1.2,200,83
257,양산시,2024-02-17 10:00,7.2,,1.2,250,66
257,양산시,2024-02-17 11:00,10.5,,1.9,230,50
257,양산시,2024-02-17 12:00,11.7,,2,200,44
257,양산시,2024-02-17 13:00,12.3,,2.2,250,41
257,양산시,2024-02-17 14:00,14.1,,2.2,250,40
257,양산시,2024-02-17 15:00,14.6,,3.1,230,38
257,양산시,2024-02-17 16:00,13.5,,3.8,230,45
257,양산시,2024-02-17 17:00,12.6,,3.1,230,51
257,양산시,2024-02-17 18:00,10.8,,3.1,200,58
257,양산시,2024-02-17 19:00,9.4,,1.9,180,65
257,양산시,2024-02-17 20:00,8.2,,1,230,68
257,양산시,2024-02-17 21:00,5.8,,1.4,140,75
257,양산시,2024-02-17 22:00,4.8,,.9,250,85
257,양산시,2024-02-17 23:00,4,,.5,250,89
257,양산시,2024-02-18 00:00,3,,.3,0,94
257,양산시,2024-02-18 01:00,2.3,,0,0,97
257,양산시,2024-02-18 02:00,1.6,,.7,250,97
257,양산시,2024-02-18 03:00,1.2,,0,0,98
257,양산시,2024-02-18 04:00,.9,,.1,0,98
257,양산시,2024-02-18 05:00,.8,,.3,0,99
257,양산시,2024-02-18 06:00,.4,,.2,0,99
257,양산시,2024-02-18 07:00,.4,,0,0,99
257,양산시,2024-02-18 08:00,1.2,,.4,0,99
257,양산시,2024-02-18 09:00,4.6,,.2,0,86
257,양산시,2024-02-18 10:00,7.3,,.4,0,78
257,양산시,2024-02-18 11:00,11.4,,.4,0,63
257,양산시,2024-02-18 12:00,14.7,,1,200,63
257,양산시,2024-02-18 13:00,15.2,,2.4,230,65
257,양산시,2024-02-18 14:00,14.7,,1.5,250,71
257,양산시,2024-02-18 15:00,14.2,,1.2,230,79
257,양산시,2024-02-18 16:00,14,,.5,50,81
257,양산시,2024-02-18 17:00,13.2,,.8,90,89
257,양산시,2024-02-18 18:00,13.3,0,.4,0,89
257,양산시,2024-02-18 19:00,13,,1.2,50,93
257,양산시,2024-02-18 20:00,12.5,,.4,0,99
257,양산시,2024-02-18 21:00,12.7,.2,1.1,180,100
257,양산시,2024-02-18 22:00,12.8,,1.7,20,100
257,양산시,2024-02-18 23:00,13.1,,1.7,20,100
257,양산시,2024-02-19 00:00,13.1,12,2.2,360,100
257,양산시,2024-02-19 01:00,13.4,,2.1,70,100
257,양산시,2024-02-19 02:00,13.3,,1.1,70,100
257,양산시,2024-02-19 03:00,14.1,31.1,.3,0,100
257,양산시,2024-02-19 04:00,14.7,,1.4,230,100
257,양산시,2024-02-19 05:00,14.8,,.6,200,100
257,양산시,2024-02-19 06:00,14.6,35.5,.9,90,100
257,양산시,2024-02-19 07:00,14.9,,.3,0,100
257,양산시,2024-02-19 08:00,16.4,,4,200,100
257,양산시,2024-02-19 09:00,15.8,20.6,2.8,250,100
257,양산시,2024-02-19 10:00,17.2,,2.7,230,98
257,양산시,2024-02-19 11:00,17.7,,3.5,200,91
257,양산시,2024-02-19 12:00,19.6,,3,200,82
257,양산시,2024-02-19 13:00,19.8,,2.7,200,79
257,양산시,2024-02-19 14:00,20.6,,3.2,230,75
257,양산시,2024-02-19 15:00,21.3,,3.4,230,73
257,양산시,2024-02-19 16:00,19.6,,3.8,200,76
257,양산시,2024-02-19 17:00,20.4,,2.6,230,72
257,양산시,2024-02-19 18:00,19.2,,3.4,200,76
257,양산시,2024-02-19 19:00,18,,2.8,200,78
257,양산시,2024-02-19 20:00,16.8,,2.8,250,82
257,양산시,2024-02-19 21:00,16.3,,2,230,87
257,양산시,2024-02-19 22:00,14.5,,1.7,250,92
257,양산시,2024-02-19 23:00,14.1,,1.7,230,97
257,양산시,2024-02-20 00:00,12.7,,.2,0,99
257,양산시,2024-02-20 01:00,12.1,,.1,0,100
257,양산시,2024-02-20 02:00,12.8,,.2,0,99
257,양산시,2024-02-20 03:00,13.3,,3.1,50,95
257,양산시,2024-02-20 04:00,11.5,,4.2,70,91
257,양산시,2024-02-20 05:00,10.5,,4.9,70,90
257,양산시,2024-02-20 06:00,9.9,.4,3.4,50,98
257,양산시,2024-02-20 07:00,9.9,,4.3,70,94
257,양산시,2024-02-20 08:00,9.6,,4.3,70,90
257,양산시,2024-02-20 09:00,10.1,.7,4.3,70,86
257,양산시,2024-02-20 10:00,9.9,,3,90,82
257,양산시,2024-02-20 11:00,9.7,,4,70,80
257,양산시,2024-02-20 12:00,9.4,,3.1,70,76
257,양산시,2024-02-20 13:00,9.5,,3.7,70,77
257,양산시,2024-02-20 14:00,9.4,,4.3,70,79
257,양산시,2024-02-20 15:00,9,0,4.3,70,81
257,양산시,2024-02-20 16:00,8.8,,4.3,70,83
257,양산시,2024-02-20 17:00,8.7,,3.7,90,83
257,양산시,2024-02-20 18:00,8.6,.2,3.9,90,79
257,양산시,2024-02-20 19:00,8.8,,5.2,70,78
257,양산시,2024-02-20 20:00,8.4,,4.2,90,82
257,양산시,2024-02-20 21:00,7.5,0,4.2,70,91
257,양산시,2024-02-20 22:00,7.3,,5.2,70,93
257,양산시,2024-02-20 23:00,7.3,,3.7,70,94
257,양산시,2024-02-21 00:00,7.8,1.8,3.9,70,90
257,양산시,2024-02-21 01:00,8.3,,4.7,70,82
257,양산시,2024-02-21 02:00,8.3,,4.3,70,82
257,양산시,2024-02-21 03:00,8.2,0,3.9,90,84
257,양산시,2024-02-21 04:00,7.9,,4.4,90,82
257,양산시,2024-02-21 05:00,7.6,,3.9,90,85
257,양산시,2024-02-21 06:00,7.7,,4.4,90,83
257,양산시,2024-02-21 07:00,7.7,,5.4,90,83
257,양산시,2024-02-21 08:00,7.8,,3.5,90,83
257,양산시,2024-02-21 09:00,7.4,.2,3.4,90,92
257,양산시,2024-02-21 10:00,7.6,,4.1,90,91
257,양산시,2024-02-21 11:00,8.2,,4.3,70,81
257,양산시,2024-02-21 12:00,8.3,1.1,4.3,70,82
257,양산시,2024-02-21 13:00,8.4,,4.2,90,76
257,양산시,2024-02-21 14:00,8.3,,4.1,90,79
257,양산시,2024-02-21 15:00,8,0,4.1,70,81
257,양산시,2024-02-21 16:00,8,,4.9,90,76
257,양산시,2024-02-21 17:00,7.9,,4.4,90,76
257,양산시,2024-02-21 18:00,7,.1,4.7,70,82
257,양산시,2024-02-21 19:00,6.9,,4.5,70,82
257,양산시,2024-02-21 20:00,7,,5,70,83
257,양산시,2024-02-21 21:00,6.3,.1,4.8,70,90
257,양산시,2024-02-21 22:00,6.7,,4.7,70,85
257,양산시,2024-02-21 23:00,6.3,,5.2,70,89
257,양산시,2024-02-22 00:00,5.7,.7,4.8,70,91
257,양산시,2024-02-22 01:00,5.3,,4.8,70,89
257,양산시,2024-02-22 02:00,5,,4.9,70,95
257,양산시,2024-02-22 03:00,4.7,.7,4.5,70,96
257,양산시,2024-02-22 04:00,4.8,,4.9,70,90
257,양산시,2024-02-22 05:00,4.8,,5,70,89
257,양산시,2024-02-22 06:00,4.7,.1,4.6,70,89
257,양산시,2024-02-22 07:00,4.3,,4.2,70,89
257,양산시,2024-02-22 08:00,4.4,,5.8,70,87
257,양산시,2024-02-22 09:00,4.3,,4.8,70,88
257,양산시,2024-02-22 10:00,4.5,,5.1,70,84
257,양산시,2024-02-22 11:00,5.2,,4.7,70,81
257,양산시,2024-02-22 12:00,5,,5,70,80
257,양산시,2024-02-22 13:00,5.3,,5.3,70,75
257,양산시,2024-02-22 14:00,5.4,,4.8,70,75
257,양산시,2024-02-22 15:00,5.4,,5.2,70,74
257,양산시,2024-02-22 16:00,5.2,,5,70,77
257,양산시,2024-02-22 17:00,5,,4.7,70,75
257,양산시,2024-02-22 18:00,4.7,,4.6,70,75
257,양산시,2024-02-22 19:00,4.5,,3.9,70,78
257,양산시,2024-02-22 20:00,3.8,,4.7,70,83
257,양산시,2024-02-22 21:00,3.9,0,4.6,70,80
257,양산시,2024-02-22 22:00,4,,4.5,70,80
257,양산시,2024-02-22 23:00,4,,4.5,70,76
257,양산시,2024-02-23 00:00,4,,4.7,70,74
257,양산시,2024-02-23 01:00,3.9,,4.6,70,75
257,양산시,2024-02-23 02:00,3.9,,4.4,70,75
257,양산시,2024-02-23 03:00,3.8,,3.9,70,76
257,양산시,2024-02-23 04:00,3.8,,3.7,70,76
257,양산시,2024-02-23 05:00,3.7,,4.4,70,79
257,양산시,2024-02-23 06:00,3.5,,3.9,70,79
257,양산시,2024-02-23 07:00,3.6,,3.9,70,81
257,양산시,2024-02-23 08:00,3.6,,4.3,70,81
257,양산시,2024-02-23 09:00,3.9,0,5.6,70,76
257,양산시,2024-02-23 10:00,4.4,,4.4,70,72
257,양산시,2024-02-23 11:00,5,,5.5,50,70
257,양산시,2024-02-23 12:00,5.6,,5.5,70,68
257,양산시,2024-02-23 13:00,6.4,,4.9,70,63
257,양산시,2024-02-23 14:00,6.8,,5.6,50,63
257,양산시,2024-02-23 15:00,6.7,,4.1,70,64
257,양산시,2024-02-23 16:00,5.3,,5.9,50,68
257,양산시,2024-02-23 17:00,4.7,,4.6,70,66
257,양산시,2024-02-23 18:00,4.4,,4.9,70,68
257,양산시,2024-02-23 19:00,4.2,,4,50,71
257,양산시,2024-02-23 20:00,4.2,,3.1,50,69
257,양산시,2024-02-23 21:00,4.3,,3.1,50,66
257,양산시,2024-02-23 22:00,4.4,,3.1,50,64
257,양산시,2024-02-23 23:00,4.2,,3.3,50,64
257,양산시,2024-02-24 00:00,3.9,,4.4,50,68
257,양산시,2024-02-24 01:00,3.9,,3.9,50,67
257,양산시,2024-02-24 02:00,3.8,,3,50,61
257,양산시,2024-02-24 03:00,3.9,,3.4,50,64
257,양산시,2024-02-24 04:00,3.9,,2.9,50,61
257,양산시,2024-02-24 05:00,3.8,,4.2,70,61
257,양산시,2024-02-24 06:00,3.9,,3,70,64
257,양산시,2024-02-24 07:00,3.9,,3.3,70,61
257,양산시,2024-02-24 08:00,4.2,,3.1,70,62
257,양산시,2024-02-24 09:00,4.6,,2.3,70,61
257,양산시,2024-02-24 10:00,5.2,,2.8,70,62
257,양산시,2024-02-24 11:00,6,,2.8,50,60
257,양산시,2024-02-24 12:00,7.2,,3.7,70,55
257,양산시,2024-02-24 13:00,7.8,,2.8,70,54
257,양산시,2024-02-24 14:00,7.3,,3,70,55
257,양산시,2024-02-24 15:00,7.2,,3.3,70,55
257,양산시,2024-02-24 16:00,7.2,,3.2,70,55
257,양산시,2024-02-24 17:00,6.7,,3,70,56
257,양산시,2024-02-24 18:00,6.1,,3.9,50,58
257,양산시,2024-02-24 19:00,5.8,,2.7,70,62
257,양산시,2024-02-24 20:00,5.5,,2.5,70,66
257,양산시,2024-02-24 21:00,5.5,,2.9,70,70
257,양산시,2024-02-24 22:00,4.4,,3.4,70,80
257,양산시,2024-02-24 23:00,4.2,,2.5,70,86
257,양산시,2024-02-25 00:00,4.3,0,2.2,70,84
257,양산시,2024-02-25 01:00,4.1,,3.5,50,94
257,양산시,2024-02-25 02:00,3.9,,1.8,70,98
257,양산시,2024-02-25 03:00,3.8,2.2,2.4,70,97
257,양산시,2024-02-25 04:00,3.8,,1.3,70,94
257,양산시,2024-02-25 05:00,4.2,,1.1,70,94
257,양산시,2024-02-25 06:00,4.3,.1,.1,0,93
257,양산시,2024-02-25 07:00,4.4,,.9,70,91
257,양산시,2024-02-25 08:00,5.1,,1.8,70,88
257,양산시,2024-02-25 09:00,6.1,,1.4,70,84
257,양산시,2024-02-25 10:00,6.9,,1.4,50,80
257,양산시,2024-02-25 11:00,8,,4.2,50,69
257,양산시,2024-02-25 12:00,9.7,0,3.6,50,58
257,양산시,2024-02-25 13:00,10.2,,2.7,70,61
257,양산시,2024-02-25 14:00,9,,3.2,70,64
257,양산시,2024-02-25 15:00,9.8,,1.9,70,67
257,양산시,2024-02-25 16:00,9.7,,1.9,70,64
257,양산시,2024-02-25 17:00,9.2,,2.5,50,62
257,양산시,2024-02-25 18:00,8.8,,2.2,50,64
257,양산시,2024-02-25 19:00,8.4,,2,50,67
257,양산시,2024-02-25 20:00,8.1,,3,50,67
257,양산시,2024-02-25 21:00,7.6,,2.8,50,74
257,양산시,2024-02-25 22:00,6.7,,2.2,50,79
257,양산시,2024-02-25 23:00,5.5,,.8,70,79
257,양산시,2024-02-26 00:00,3.7,,.2,0,89
257,양산시,2024-02-26 01:00,4,,1.4,70,89
257,양산시,2024-02-26 02:00,3.8,,.9,70,88
257,양산시,2024-02-26 03:00,2.9,,.9,20,92
257,양산시,2024-02-26 04:00,1.5,,.5,270,98
257,양산시,2024-02-26 05:00,1.3,,.4,0,97
257,양산시,2024-02-26 06:00,.7,,.4,0,99
257,양산시,2024-02-26 07:00,.7,,.3,0,99
257,양산시,2024-02-26 08:00,1.9,,.8,180,99
257,양산시,2024-02-26 09:00,6.7,,3.4,50,67
257,양산시,2024-02-26 10:00,8.3,,4.6,50,53
257,양산시,2024-02-26 11:00,9.6,,4.7,50,52
257,양산시,2024-02-26 12:00,10.7,,4.2,50,47
257,양산시,2024-02-26 13:00,10.7,,5,50,43
257,양산시,2024-02-26 14:00,11.6,,3.7,70,43
257,양산시,2024-02-26 15:00,9.5,,3.7,90,52
257,양산시,2024-02-26 16:00,8.9,,3.1,90,55
257,양산시,2024-02-26 17:00,8.2,,3.6,70,59
257,양산시,2024-02-26 18:00,7.3,,3.4,70,56
257,양산시,2024-02-26 19:00,6.8,,3,70,59
257,양산시,2024-02-26 20:00,6,,3.4,70,66
257,양산시,2024-02-26 21:00,5.6,,2.8,70,64
257,양산시,2024-02-26 22:00,5.1,,2.6,70,68
257,양산시,2024-02-26 23:00,4.5,,2,70,70
257,양산시,2024-02-27 00:00,4.2,,2,70,72
257,양산시,2024-02-27 01:00,4.1,,2.5,70,75
257,양산시,2024-02-27 02:00,4.2,,2.7,70,73
257,양산시,2024-02-27 03:00,4.3,,2.8,70,73
257,양산시,2024-02-27 04:00,4.3,,3.1,70,75
257,양산시,2024-02-27 05:00,4.1,,3.1,70,73
257,양산시,2024-02-27 06:00,4.3,,3.7,70,66
257,양산시,2024-02-27 07:00,4.7,,2.1,50,65
257,양산시,2024-02-27 08:00,5.2,,2.9,70,57
257,양산시,2024-02-27 09:00,5.6,,2,50,53
257,양산시,2024-02-27 10:00,5.9,,2.7,50,53
257,양산시,2024-02-27 11:00,6.4,,3.1,50,52
257,양산시,2024-02-27 12:00,7.4,,2.8,50,50
257,양산시,2024-02-27 13:00,7,,3.2,50,49
257,양산시,2024-02-27 14:00,7,,3.6,50,47
257,양산시,2024-02-27 15:00,7.6,,2.9,70,45
257,양산시,2024-02-27 16:00,7.9,,3.1,70,45
257,양산시,2024-02-27 17:00,7.5,,2.8,70,47
257,양산시,2024-02-27 18:00,6.1,,3.7,50,54
257,양산시,2024-02-27 19:00,5.5,,2.2,50,55
257,양산시,2024-02-27 20:00,4.5,,2.3,50,61
257,양산시,2024-02-27 21:00,4.1,,1.9,70,61
257,양산시,2024-02-27 22:00,3.9,,2.1,70,61
257,양산시,2024-02-27 23:00,3.5,,2.6,70,62
257,양산시,2024-02-28 00:00,3.2,,1.9,70,63
257,양산시,2024-02-28 01:00,3,,1.9,70,65
257,양산시,2024-02-28 02:00,2.7,,1.8,70,66
257,양산시,2024-02-28 03:00,2.9,,3.1,50,67
257,양산시,2024-02-28 04:00,2.3,,2.5,50,71
257,양산시,2024-02-28 05:00,.9,,.9,50,80
257,양산시,2024-02-28 06:00,.3,,.9,340,81
257,양산시,2024-02-28 07:00,.6,,1.9,50,84
257,양산시,2024-02-28 08:00,1.6,,2,360,80
257,양산시,2024-02-28 09:00,4.9,,.5,290,67
257,양산시,2024-02-28 10:00,8.1,,1.3,340,58
257,양산시,2024-02-28 11:00,10.9,,1.5,50,50
257,양산시,2024-02-28 12:00,11.9,,2.3,50,44
257,양산시,2024-02-28 13:00,11.9,,1.3,140,39
257,양산시,2024-02-28 14:00,13.5,,2,70,38
257,양산시,2024-02-28 15:00,12.8,,2.5,90,42
257,양산시,2024-02-28 16:00,12.7,,2.5,110,43
257,양산시,2024-02-28 17:00,11.2,,4.1,140,53
257,양산시,2024-02-28 18:00,9.5,,4.1,90,55
257,양산시,2024-02-28 19:00,8.8,,3.7,110,58
257,양산시,2024-02-28 20:00,8.3,,2.2,50,60
257,양산시,2024-02-28 21:00,7.6,,3.2,20,65
257,양산시,2024-02-28 22:00,7.6,,3.3,50,65
257,양산시,2024-02-28 23:00,7.8,,1.8,50,63
257,양산시,2024-02-29 00:00,7.6,,2.1,70,65
257,양산시,2024-02-29 01:00,7.4,,2.3,20,68
257,양산시,2024-02-29 02:00,6.9,,1.2,70,69
257,양산시,2024-02-29 03:00,6.9,,2.3,50,71
257,양산시,2024-02-29 04:00,6.6,,1.7,50,74
257,양산시,2024-02-29 05:00,6.8,,2.4,360,71
257,양산시,2024-02-29 06:00,7,,1.9,340,71
257,양산시,2024-02-29 07:00,7,,2.4,20,74
257,양산시,2024-02-29 08:00,7.9,,2.9,50,69
257,양산시,2024-02-29 09:00,8.2,0,2.2,70,67
257,양산시,2024-02-29 10:00,8.6,,2.1,70,69
257,양산시,2024-02-29 11:00,7.2,,2.2,50,93
257,양산시,2024-02-29 12:00,7.1,2.3,2.2,50,93
257,양산시,2024-02-29 13:00,6.2,,3.3,50,95
257,양산시,2024-02-29 14:00,6.1,,3.8,50,94
257,양산시,2024-02-29 15:00,5.7,4.1,3.3,50,94
257,양산시,2024-02-29 16:00,5.5,,4,50,95
257,양산시,2024-02-29 17:00,5.4,,3.2,50,93
257,양산시,2024-02-29 18:00,5.3,2.5,2.7,20,94
257,양산시,2024-02-29 19:00,5.3,,.8,320,95
257,양산시,2024-02-29 20:00,5.4,,1.1,320,87
257,양산시,2024-02-29 21:00,5.4,.2,1.4,290,84
257,양산시,2024-02-29 22:00,5,,1.1,160,92
257,양산시,2024-02-29 23:00,4.4,,2.6,160,90
257,양산시,2024-03-01 00:00,4.1,,1.4,180,89
257,양산시,2024-03-01 01:00,4,,1.5,200,88
257,양산시,2024-03-01 02:00,5.8,,1.9,250,76
257,양산시,2024-03-01 03:00,4.1,,1.6,180,85
257,양산시,2024-03-01 04:00,4.3,,2.4,200,81
257,양산시,2024-03-01 05:00,4.1,,1.5,110,74
257,양산시,2024-03-01 06:00,3.4,,.9,340,53
257,양산시,2024-03-01 07:00,3.5,,3.4,320,34
257,양산시,2024-03-01 08:00,3.1,,1.8,320,33
257,양산시,2024-03-01 09:00,3.7,,2.3,320,28
257,양산시,2024-03-01 10:00,4.2,,4.3,320,26
257,양산시,2024-03-01 11:00,4.1,,5.3,320,27
257,양산시,2024-03-01 12:00,4.6,,6,290,25
257,양산시,2024-03-01 13:00,5.1,,5.5,290,24
257,양산시,2024-03-01 14:00,5.8,,5.5,320,21
257,양산시,2024-03-01 15:00,6.3,,4.5,320,22
257,양산시,2024-03-01 16:00,5.7,,3.3,50,21
257,양산시,2024-03-01 17:00,5.4,,4.1,290,21
257,양산시,2024-03-01 18:00,4.1,,3,340,25
257,양산시,2024-03-01 19:00,3,,2.5,320,27
257,양산시,2024-03-01 20:00,1.6,,2.6,50,28
257,양산시,2024-03-01 21:00,1,,3,20,29
257,양산시,2024-03-01 22:00,0,,4.4,50,28
257,양산시,2024-03-01 23:00,-.7,,3.4,20,32
257,양산시,2024-03-02 00:00,-1.3,,3.9,50,31
257,양산시,2024-03-02 01:00,-2,,3.2,360,34
257,양산시,2024-03-02 02:00,-2.7,,1.5,20,39
257,양산시,2024-03-02 03:00,-3.1,,1.4,290,43
257,양산시,2024-03-02 04:00,-3.3,,2.1,290,38
257,양산시,2024-03-02 05:00,-3.6,,1.8,20,38
257,양산시,2024-03-02 06:00,-3.7,,2.3,230,41
257,양산시,2024-03-02 07:00,-3.8,,2.3,230,42
257,양산시,2024-03-02 08:00,-3.2,,3.5,250,43
257,양산시,2024-03-02 09:00,-1.2,,1.6,230,34
257,양산시,2024-03-02 10:00,.4,,1.5,270,31
257,양산시,2024-03-02 11:00,2.4,,2,230,26
257,양산시,2024-03-02 12:00,4.5,,2.7,290,25
257,양산시,2024-03-02 13:00,5.2,,3.6,270,24
257,양산시,2024-03-02 14:00,5.4,,3.5,320,21
257,양산시,2024-03-02 15:00,5.8,,3.7,270,24
257,양산시,2024-03-02 16:00,5.7,,3.5,270,22
257,양산시,2024-03-02 17:00,5.7,,4,230,31
257,양산시,2024-03-02 18:00,4.4,,4.1,230,39
257,양산시,2024-03-02 19:00,3.6,,4.2,250,39
257,양산시,2024-03-02 20:00,3,,2.6,230,43
257,양산시,2024-03-02 21:00,2.7,,2.3,230,49
257,양산시,2024-03-02 22:00,1.8,,1.2,290,59
257,양산시,2024-03-02 23:00,1.1,,1.7,250,62
257,양산시,2024-03-03 00:00,.7,,1.1,270,67
257,양산시,2024-03-03 01:00,.3,,1,200,71
257,양산시,2024-03-03 02:00,.6,,1.6,200,71
257,양산시,2024-03-03 03:00,.2,,1.3,200,70
257,양산시,2024-03-03 04:00,-1.1,,.4,0,79
257,양산시,2024-03-03 05:00,-.2,,1.3,180,79
257,양산시,2024-03-03 06:00,-.8,,.7,160,80
