지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%)
263,의령군,2024-02-14 21:00,10.7,,1.2,270,93
263,의령군,2024-02-14 22:00,10.3,,.5,230,94
263,의령군,2024-02-14 23:00,10.4,,1.2,110,95
263,의령군,2024-02-15 00:00,9.6,,1,90,95
263,의령군,2024-02-15 01:00,7.8,,1.2,140,95
263,의령군,2024-02-15 02:00,7.5,,.2,0,95
263,의령군,2024-02-15 03:00,8,,.7,20,95
263,의령군,2024-02-15 04:00,8.3,,.1,0,95
263,의령군,2024-02-15 05:00,7.9,,.9,50,96
263,의령군,2024-02-15 06:00,8.3,,.6,20,96
263,의령군,2024-02-15 07:00,9,,1.7,140,96
263,의령군,2024-02-15 08:00,9.2,,.6,50,96
263,의령군,2024-02-15 09:00,10.5,,.4,0,96
263,의령군,2024-02-15 10:00,11.8,,.4,0,96
263,의령군,2024-02-15 11:00,16,,4.5,230,84
263,의령군,2024-02-15 12:00,17.5,,1.8,320,70
263,의령군,2024-02-15 13:00,20,,2.5,270,63
263,의령군,2024-02-15 14:00,17.2,,5.5,270,60
263,의령군,2024-02-15 15:00,14.8,,7.1,290,52
263,의령군,2024-02-15 16:00,12,,5,320,59
263,의령군,2024-02-15 17:00,9.6,,5,320,59
263,의령군,2024-02-15 18:00,8.2,,4.2,270,64
263,의령군,2024-02-15 19:00,7.7,,3.5,360,54
263,의령군,2024-02-15 20:00,6.2,,3.4,360,53
263,의령군,2024-02-15 21:00,5.3,,3.3,20,51
263,의령군,2024-02-15 22:00,4.6,,1.6,360,55
263,의령군,2024-02-15 23:00,3.6,,1.9,320,57
263,의령군,2024-02-16 00:00,3.2,,0,0,64
263,의령군,2024-02-16 01:00,2.8,,1,20,73
263,의령군,2024-02-16 02:00,1.8,,.5,20,75
263,의령군,2024-02-16 03:00,0,,.7,320,81
263,의령군,2024-02-16 04:00,1,,.4,0,81
263,의령군,2024-02-16 05:00,1.4,,.5,290,78
263,의령군,2024-02-16 06:00,1.5,,0,0,79
263,의령군,2024-02-16 07:00,1.8,,.7,70,79
263,의령군,2024-02-16 08:00,2.2,,1.1,90,78
263,의령군,2024-02-16 09:00,5,,.6,180,61
263,의령군,2024-02-16 10:00,6.9,,2.3,70,48
263,의령군,2024-02-16 11:00,8.7,,1.9,90,42
263,의령군,2024-02-16 12:00,9.4,,1.8,140,36
263,의령군,2024-02-16 13:00,9.9,,1.2,200,32
263,의령군,2024-02-16 14:00,10.5,,2.3,70,33
263,의령군,2024-02-16 15:00,11,,2.4,110,31
263,의령군,2024-02-16 16:00,11.7,,.7,290,29
263,의령군,2024-02-16 17:00,11.1,,1.3,140,31
263,의령군,2024-02-16 18:00,8.5,,1.2,290,48
263,의령군,2024-02-16 19:00,5,,1.1,20,61
263,의령군,2024-02-16 20:00,3.2,,1.4,360,73
263,의령군,2024-02-16 21:00,1.9,,1,320,75
263,의령군,2024-02-16 22:00,1,,1,290,80
263,의령군,2024-02-16 23:00,-.1,,.9,290,85
263,의령군,2024-02-17 00:00,-.7,,.8,20,87
263,의령군,2024-02-17 01:00,-1.7,,.2,0,91
263,의령군,2024-02-17 02:00,-2.1,,.5,20,92
263,의령군,2024-02-17 03:00,-2.6,,0,0,93
263,의령군,2024-02-17 04:00,-2.9,,.4,0,93
263,의령군,2024-02-17 05:00,-3.3,,.4,0,94
263,의령군,2024-02-17 06:00,-3.6,,.1,0,94
263,의령군,2024-02-17 07:00,-3.8,,.6,20,94
263,의령군,2024-02-17 08:00,-2.8,,.6,20,95
263,의령군,2024-02-17 09:00,.8,,.4,0,93
263,의령군,2024-02-17 10:00,4.7,,1.7,110,72
263,의령군,2024-02-17 11:00,8,,2,90,59
263,의령군,2024-02-17 12:00,11.1,,1.6,70,46
263,의령군,2024-02-17 13:00,13,,1.8,290,41
263,의령군,2024-02-17 14:00,14.9,,1.6,230,37
263,의령군,2024-02-17 15:00,15.7,,2.2,160,32
263,의령군,2024-02-17 16:00,15.9,,2.7,230,27
263,의령군,2024-02-17 17:00,15.2,,2.9,250,32
263,의령군,2024-02-17 18:00,12.3,,2,250,46
263,의령군,2024-02-17 19:00,7.9,,1.4,270,62
263,의령군,2024-02-17 20:00,5,,1.6,320,72
263,의령군,2024-02-17 21:00,4,,.9,250,79
263,의령군,2024-02-17 22:00,2.6,,.5,70,85
263,의령군,2024-02-17 23:00,1.6,,.7,50,88
263,의령군,2024-02-18 00:00,1.1,,.3,0,91
263,의령군,2024-02-18 01:00,.2,,.7,50,92
263,의령군,2024-02-18 02:00,-.9,,0,0,92
263,의령군,2024-02-18 03:00,-1.2,,.4,0,93
263,의령군,2024-02-18 04:00,-1.8,,.6,20,93
263,의령군,2024-02-18 05:00,-2.3,,0,0,94
263,의령군,2024-02-18 06:00,-2.1,,.6,70,94
263,의령군,2024-02-18 07:00,-1.6,,0,0,94
263,의령군,2024-02-18 08:00,-.5,,.2,0,95
263,의령군,2024-02-18 09:00,1.2,,.9,90,95
263,의령군,2024-02-18 10:00,5.6,,.9,110,94
263,의령군,2024-02-18 11:00,8.4,,.9,180,69
263,의령군,2024-02-18 12:00,9.8,,1,110,64
263,의령군,2024-02-18 13:00,10.2,,.9,140,63
263,의령군,2024-02-18 14:00,10.6,,1.6,140,64
263,의령군,2024-02-18 15:00,10.7,,.3,0,66
263,의령군,2024-02-18 16:00,10.9,,.7,290,68
263,의령군,2024-02-18 17:00,10,,2.3,270,86
263,의령군,2024-02-18 18:00,9.6,.8,1,290,92
263,의령군,2024-02-18 19:00,9.6,,.3,0,94
263,의령군,2024-02-18 20:00,9.5,,0,0,94
263,의령군,2024-02-18 21:00,9.8,6.9,1.1,320,95
263,의령군,2024-02-18 22:00,10.4,,.1,0,95
263,의령군,2024-02-18 23:00,10.1,,1.2,110,95
263,의령군,2024-02-19 00:00,11.3,21.5,1.9,90,96
263,의령군,2024-02-19 01:00,12.5,,1.4,290,96
263,의령군,2024-02-19 02:00,12.8,,1.1,200,96
263,의령군,2024-02-19 03:00,13,39.1,.6,160,96
263,의령군,2024-02-19 04:00,13,,1.9,320,96
263,의령군,2024-02-19 05:00,13.2,,1.2,270,96
263,의령군,2024-02-19 06:00,13.1,15.3,1,250,96
263,의령군,2024-02-19 07:00,13.2,,.8,270,96
263,의령군,2024-02-19 08:00,13.6,,.5,50,96
263,의령군,2024-02-19 09:00,14.4,5.2,1.2,320,96
263,의령군,2024-02-19 10:00,15.1,,.7,50,96
263,의령군,2024-02-19 11:00,17.4,,3,250,96
263,의령군,2024-02-19 12:00,18.4,.6,3.3,250,82
263,의령군,2024-02-19 13:00,20.5,,3.2,270,76
263,의령군,2024-02-19 14:00,21.1,,.5,290,73
263,의령군,2024-02-19 15:00,20.7,,2.2,180,69
263,의령군,2024-02-19 16:00,21,,3.2,230,68
263,의령군,2024-02-19 17:00,20.7,,2.6,250,69
263,의령군,2024-02-19 18:00,19,,1.8,270,77
263,의령군,2024-02-19 19:00,18.1,,1.6,270,80
263,의령군,2024-02-19 20:00,17.3,,4.4,270,71
263,의령군,2024-02-19 21:00,15.6,,4.6,270,73
263,의령군,2024-02-19 22:00,14.2,,2.7,250,78
263,의령군,2024-02-19 23:00,13.7,,1.1,290,80
263,의령군,2024-02-20 00:00,11.3,,1.1,340,91
263,의령군,2024-02-20 01:00,10.2,,.6,290,94
263,의령군,2024-02-20 02:00,10.6,,.7,140,96
263,의령군,2024-02-20 03:00,10.4,,.9,360,96
263,의령군,2024-02-20 04:00,10.5,,.6,340,96
263,의령군,2024-02-20 05:00,10.7,,.8,50,96
263,의령군,2024-02-20 06:00,11.1,1.6,1.6,140,96
263,의령군,2024-02-20 07:00,11,,.8,20,91
263,의령군,2024-02-20 08:00,10.6,,1.8,70,93
263,의령군,2024-02-20 09:00,10.1,.5,3.5,50,95
263,의령군,2024-02-20 10:00,9.6,,1.9,20,95
263,의령군,2024-02-20 11:00,9.5,,1.4,50,95
263,의령군,2024-02-20 12:00,9.4,1.3,2.7,50,95
263,의령군,2024-02-20 13:00,9.4,,3.1,50,91
263,의령군,2024-02-20 14:00,8.9,,2.4,360,91
263,의령군,2024-02-20 15:00,8.4,,2.6,20,88
263,의령군,2024-02-20 16:00,7.7,,2.9,20,91
263,의령군,2024-02-20 17:00,7.5,,2.2,20,91
263,의령군,2024-02-20 18:00,7.2,.4,2.3,20,92
263,의령군,2024-02-20 19:00,6.9,,2.8,20,92
263,의령군,2024-02-20 20:00,6.8,,2.4,20,92
263,의령군,2024-02-20 21:00,6.6,2.2,2.3,20,92
263,의령군,2024-02-20 22:00,6.5,,1.9,20,93
263,의령군,2024-02-20 23:00,6.4,,1.3,20,93
263,의령군,2024-02-21 00:00,6.4,2.5,1.8,20,92
263,의령군,2024-02-21 01:00,6.5,,1.6,50,91
263,의령군,2024-02-21 02:00,6.6,,2.1,360,90
263,의령군,2024-02-21 03:00,6.6,,2.4,20,90
263,의령군,2024-02-21 04:00,6.5,,2.1,20,92
263,의령군,2024-02-21 05:00,6.2,,2.4,50,94
263,의령군,2024-02-21 06:00,6.2,.9,2,20,94
263,의령군,2024-02-21 07:00,6.1,,2.1,20,93
263,의령군,2024-02-21 08:00,6,,1.5,50,93
263,의령군,2024-02-21 09:00,6.1,3.2,1.6,20,93
263,의령군,2024-02-21 10:00,6.3,,3.3,20,92
263,의령군,2024-02-21 11:00,6.9,,2.7,360,86
263,의령군,2024-02-21 12:00,7.2,1.1,3.2,20,82
263,의령군,2024-02-21 13:00,6.9,,3.2,20,88
263,의령군,2024-02-21 14:00,7,,2.9,20,90
263,의령군,2024-02-21 15:00,7,.2,4,20,89
263,의령군,2024-02-21 16:00,6.6,,3.2,20,90
263,의령군,2024-02-21 17:00,6.3,,2.4,20,92
263,의령군,2024-02-21 18:00,6,.5,2.6,20,92
263,의령군,2024-02-21 19:00,5.7,,2.6,20,92
263,의령군,2024-02-21 20:00,5.4,,2.4,20,92
263,의령군,2024-02-21 21:00,5.3,1.8,2.9,20,90
263,의령군,2024-02-21 22:00,5.1,,2.7,20,91
263,의령군,2024-02-21 23:00,4.9,,1.8,20,93
263,의령군,2024-02-22 00:00,4.9,2.3,3,20,93
263,의령군,2024-02-22 01:00,4.8,,2.5,20,91
263,의령군,2024-02-22 02:00,4.6,,2.5,20,92
263,의령군,2024-02-22 03:00,4.4,1.5,2.7,50,92
263,의령군,2024-02-22 04:00,4.2,,3.2,20,91
263,의령군,2024-02-22 05:00,4,,2.8,20,91
263,의령군,2024-02-22 06:00,3.9,.1,3.2,20,91
263,의령군,2024-02-22 07:00,3.7,,3,20,90
263,의령군,2024-02-22 08:00,3.7,,2.3,20,88
263,의령군,2024-02-22 09:00,3.8,,2.9,20,86
263,의령군,2024-02-22 10:00,4.1,,3.5,20,85
263,의령군,2024-02-22 11:00,4.5,,3.4,20,80
263,의령군,2024-02-22 12:00,4.6,,3.2,20,83
263,의령군,2024-02-22 13:00,4.5,,3.8,360,80
263,의령군,2024-02-22 14:00,5.2,,3.7,20,75
263,의령군,2024-02-22 15:00,5.1,,3.9,20,73
263,의령군,2024-02-22 16:00,5.1,,2.7,20,75
263,의령군,2024-02-22 17:00,4.8,,3.5,20,76
263,의령군,2024-02-22 18:00,4.2,,2.7,20,80
263,의령군,2024-02-22 19:00,3.7,,3.7,20,82
263,의령군,2024-02-22 20:00,3.2,,2.1,20,83
263,의령군,2024-02-22 21:00,3.1,,2.2,20,82
263,의령군,2024-02-22 22:00,3.2,,2.2,360,80
263,의령군,2024-02-22 23:00,3.3,,2.3,20,79
263,의령군,2024-02-23 00:00,3,,2.9,20,81
263,의령군,2024-02-23 01:00,3,,2.3,360,79
263,의령군,2024-02-23 02:00,3,,2.5,20,78
263,의령군,2024-02-23 03:00,3,,2.4,20,78
263,의령군,2024-02-23 04:00,2.9,,1.7,360,78
263,의령군,2024-02-23 05:00,2.8,,2.2,360,78
263,의령군,2024-02-23 06:00,2.8,,2,20,77
263,의령군,2024-02-23 07:00,2.5,,2,20,83
263,의령군,2024-02-23 08:00,2.4,,1.8,20,86
263,의령군,2024-02-23 09:00,2.7,,2,360,83
263,의령군,2024-02-23 10:00,3.4,,2.6,20,80
263,의령군,2024-02-23 11:00,4.2,,3.2,50,74
263,의령군,2024-02-23 12:00,4.9,,4.3,20,70
263,의령군,2024-02-23 13:00,5.9,,4.1,50,65
263,의령군,2024-02-23 14:00,6.4,,3.7,360,67
263,의령군,2024-02-23 15:00,6.4,,3.6,360,63
263,의령군,2024-02-23 16:00,6.5,,3.7,50,62
263,의령군,2024-02-23 17:00,5.4,,3.7,20,65
263,의령군,2024-02-23 18:00,4.8,,2.6,20,66
263,의령군,2024-02-23 19:00,4.4,,3.4,50,65
263,의령군,2024-02-23 20:00,4.1,,1.6,50,68
263,의령군,2024-02-23 21:00,3.8,,2.2,360,67
263,의령군,2024-02-23 22:00,3.6,,1.3,20,69
263,의령군,2024-02-23 23:00,3.5,,3.9,50,66
263,의령군,2024-02-24 00:00,3.3,,2.4,50,64
263,의령군,2024-02-24 01:00,3.2,,2.9,20,65
263,의령군,2024-02-24 02:00,3.2,,1.5,20,63
263,의령군,2024-02-24 03:00,3,,2.3,20,65
263,의령군,2024-02-24 04:00,2.8,,3,20,66
263,의령군,2024-02-24 05:00,2.8,,2.6,20,64
263,의령군,2024-02-24 06:00,2.8,,2.4,20,63
263,의령군,2024-02-24 07:00,3,,2.7,20,59
263,의령군,2024-02-24 08:00,3,,1.9,20,61
263,의령군,2024-02-24 09:00,3.6,,2,20,63
263,의령군,2024-02-24 10:00,5.4,,2.9,20,57
263,의령군,2024-02-24 11:00,7.2,,3.5,70,50
263,의령군,2024-02-24 12:00,7.4,,3.6,20,55
263,의령군,2024-02-24 13:00,8.4,,2.6,50,51
263,의령군,2024-02-24 14:00,8.6,,4.1,50,50
263,의령군,2024-02-24 15:00,7.9,,3.3,50,54
263,의령군,2024-02-24 16:00,7.7,,2.9,70,52
263,의령군,2024-02-24 17:00,7,,2.8,20,57
263,의령군,2024-02-24 18:00,6.4,,2.2,50,57
263,의령군,2024-02-24 19:00,5.8,,2.4,20,62
263,의령군,2024-02-24 20:00,5.1,,3.1,360,65
263,의령군,2024-02-24 21:00,4,0,3,360,78
263,의령군,2024-02-24 22:00,2.8,,1.5,20,89
263,의령군,2024-02-24 23:00,2.4,,1.1,50,90
263,의령군,2024-02-25 00:00,2,2.8,0,0,89
263,의령군,2024-02-25 01:00,1.1,,.5,140,91
263,의령군,2024-02-25 02:00,.9,,1.7,140,93
263,의령군,2024-02-25 03:00,1.1,2,1.2,140,94
263,의령군,2024-02-25 04:00,1.4,,.9,140,93
263,의령군,2024-02-25 05:00,1.5,,.6,110,93
263,의령군,2024-02-25 06:00,1.5,.1,0,0,93
263,의령군,2024-02-25 07:00,1.8,,1.1,140,93
263,의령군,2024-02-25 08:00,2.1,,.8,140,92
263,의령군,2024-02-25 09:00,2.7,.1,.8,110,91
263,의령군,2024-02-25 10:00,3.9,,1.9,110,88
263,의령군,2024-02-25 11:00,5.7,,1.9,90,84
263,의령군,2024-02-25 12:00,7.4,.1,2.2,50,74
263,의령군,2024-02-25 13:00,7.6,,2.8,50,74
263,의령군,2024-02-25 14:00,8.1,,2.6,360,70
263,의령군,2024-02-25 15:00,8.7,,2.4,20,67
263,의령군,2024-02-25 16:00,8.4,,2.8,360,65
263,의령군,2024-02-25 17:00,8.4,,2,20,68
263,의령군,2024-02-25 18:00,7.7,,3.5,50,68
263,의령군,2024-02-25 19:00,7,,2.2,50,70
263,의령군,2024-02-25 20:00,6.4,,2,20,71
263,의령군,2024-02-25 21:00,6.3,,1.5,20,72
263,의령군,2024-02-25 22:00,6.1,,2.7,360,73
263,의령군,2024-02-25 23:00,5.7,,2.2,20,71
263,의령군,2024-02-26 00:00,5,,2,320,72
263,의령군,2024-02-26 01:00,3.7,,.6,250,77
263,의령군,2024-02-26 02:00,1.7,,.4,0,86
263,의령군,2024-02-26 03:00,.2,,.7,340,90
263,의령군,2024-02-26 04:00,-.7,,.4,0,92
263,의령군,2024-02-26 05:00,-1.1,,.3,0,93
263,의령군,2024-02-26 06:00,-1.4,,1.4,290,93
263,의령군,2024-02-26 07:00,-1.5,,.4,0,93
263,의령군,2024-02-26 08:00,0,,0,0,94
263,의령군,2024-02-26 09:00,3,,1.5,110,89
263,의령군,2024-02-26 10:00,7.2,,1.4,160,65
263,의령군,2024-02-26 11:00,9.5,,4.8,70,51
263,의령군,2024-02-26 12:00,10.9,,3.9,70,48
263,의령군,2024-02-26 13:00,9.8,,4.1,360,49
263,의령군,2024-02-26 14:00,11.8,,2.9,20,43
263,의령군,2024-02-26 15:00,10.8,,2.8,50,41
263,의령군,2024-02-26 16:00,11.2,,3.1,320,38
263,의령군,2024-02-26 17:00,9.9,,2.4,320,42
263,의령군,2024-02-26 18:00,9.1,,2.8,50,48
263,의령군,2024-02-26 19:00,6.7,,.4,0,62
263,의령군,2024-02-26 20:00,6.6,,1.9,50,58
263,의령군,2024-02-26 21:00,6,,2.2,50,62
263,의령군,2024-02-26 22:00,4.4,,1.6,360,71
263,의령군,2024-02-26 23:00,3.7,,.3,0,75
263,의령군,2024-02-27 00:00,3,,.3,0,78
263,의령군,2024-02-27 01:00,1.2,,.8,320,81
263,의령군,2024-02-27 02:00,.1,,1.3,320,86
263,의령군,2024-02-27 03:00,-.5,,.2,0,88
263,의령군,2024-02-27 04:00,-1,,.5,290,90
263,의령군,2024-02-27 05:00,-1.3,,.6,360,90
263,의령군,2024-02-27 06:00,-1.1,,.1,0,91
263,의령군,2024-02-27 07:00,-1.4,,.4,0,92
263,의령군,2024-02-27 08:00,0,,.8,110,92
263,의령군,2024-02-27 09:00,2.7,,1.2,140,81
263,의령군,2024-02-27 10:00,7.1,,3.1,50,53
263,의령군,2024-02-27 11:00,8.6,,3.5,70,47
263,의령군,2024-02-27 12:00,8.4,,2.3,50,45
263,의령군,2024-02-27 13:00,8.2,,3.1,70,46
263,의령군,2024-02-27 14:00,9.9,,2.8,70,41
263,의령군,2024-02-27 15:00,9.1,,2.9,90,43
263,의령군,2024-02-27 16:00,9.2,,2.3,110,38
263,의령군,2024-02-27 17:00,9,,3.2,70,40
263,의령군,2024-02-27 18:00,7,,1.8,70,47
263,의령군,2024-02-27 19:00,4.3,,1.6,360,66
263,의령군,2024-02-27 20:00,2.3,,.1,0,75
263,의령군,2024-02-27 21:00,1,,.3,0,79
263,의령군,2024-02-27 22:00,0,,.7,340,80
263,의령군,2024-02-27 23:00,-.2,,.8,320,79
263,의령군,2024-02-28 00:00,-1.1,,1,360,83
263,의령군,2024-02-28 01:00,-1.8,,.7,290,86
263,의령군,2024-02-28 02:00,-2,,1.4,110,88
263,의령군,2024-02-28 03:00,-2.6,,1.8,290,89
263,의령군,2024-02-28 04:00,-3.1,,1,360,89
263,의령군,2024-02-28 05:00,-3.4,,.1,0,90
263,의령군,2024-02-28 06:00,-3.6,,.7,360,91
263,의령군,2024-02-28 07:00,-3.9,,.8,360,91
263,의령군,2024-02-28 08:00,-2.3,,.1,0,92
263,의령군,2024-02-28 09:00,1.4,,.8,70,81
263,의령군,2024-02-28 10:00,4.4,,1,110,62
263,의령군,2024-02-28 11:00,7.2,,1.1,90,51
263,의령군,2024-02-28 12:00,9.6,,1.4,70,47
263,의령군,2024-02-28 13:00,11,,1.8,160,42
263,의령군,2024-02-28 14:00,12.3,,2.2,140,35
263,의령군,2024-02-28 15:00,13.5,,4,90,33
263,의령군,2024-02-28 16:00,13,,4.9,70,34
263,의령군,2024-02-28 17:00,12.3,,3.2,20,39
263,의령군,2024-02-28 18:00,10.6,,2.8,20,40
263,의령군,2024-02-28 19:00,7.6,,.9,320,56
263,의령군,2024-02-28 20:00,5.8,,.4,0,62
263,의령군,2024-02-28 21:00,4.3,,.7,20,70
263,의령군,2024-02-28 22:00,4.6,,1.2,320,74
263,의령군,2024-02-28 23:00,4.7,,.5,320,73
263,의령군,2024-02-29 00:00,5.1,,1.4,290,74
263,의령군,2024-02-29 01:00,5.2,,1,290,75
263,의령군,2024-02-29 02:00,4.9,,1.2,140,81
263,의령군,2024-02-29 03:00,3.1,,.9,340,85
263,의령군,2024-02-29 04:00,3.2,,0,0,87
263,의령군,2024-02-29 05:00,3.5,,0,0,87
263,의령군,2024-02-29 06:00,3.8,,.7,50,88
263,의령군,2024-02-29 07:00,3.8,,0,0,87
263,의령군,2024-02-29 08:00,4.1,,.6,360,86
263,의령군,2024-02-29 09:00,5,,0,0,78
263,의령군,2024-02-29 10:00,5.8,,.5,250,75
263,의령군,2024-02-29 11:00,6.2,,2.1,110,80
263,의령군,2024-02-29 12:00,6.3,.9,2.7,360,83
263,의령군,2024-02-29 13:00,5.8,,3.2,360,86
263,의령군,2024-02-29 14:00,5.7,,1.9,360,88
263,의령군,2024-02-29 15:00,5.1,2.4,2.6,360,87
263,의령군,2024-02-29 16:00,4.9,,1.8,20,87
263,의령군,2024-02-29 17:00,5,,1.1,360,87
263,의령군,2024-02-29 18:00,4.8,1.1,2.1,20,85
263,의령군,2024-02-29 19:00,4.7,,2.6,360,82
263,의령군,2024-02-29 20:00,4.8,,3.5,360,79
263,의령군,2024-02-29 21:00,4.6,,2.3,70,79
263,의령군,2024-02-29 22:00,3.5,,1,70,86
263,의령군,2024-02-29 23:00,2.3,,.5,360,91
263,의령군,2024-03-01 00:00,1.3,,.9,360,93
263,의령군,2024-03-01 01:00,.7,,.4,0,93
263,의령군,2024-03-01 02:00,1.3,,1.1,70,93
263,의령군,2024-03-01 03:00,.7,,.6,230,94
263,의령군,2024-03-01 04:00,.1,,.7,360,94
263,의령군,2024-03-01 05:00,-.5,,1.3,140,94
263,의령군,2024-03-01 06:00,1.8,,5.4,320,54
263,의령군,2024-03-01 07:00,1.5,,5.5,340,47
263,의령군,2024-03-01 08:00,1.4,,4.9,320,38
263,의령군,2024-03-01 09:00,1.8,,5.2,340,36
263,의령군,2024-03-01 10:00,2.9,,3.7,340,36
263,의령군,2024-03-01 11:00,3.8,,5.5,320,27
263,의령군,2024-03-01 12:00,4.5,,6.5,290,25
263,의령군,2024-03-01 13:00,5.7,,5.4,320,25
263,의령군,2024-03-01 14:00,6.1,,5.9,270,29
263,의령군,2024-03-01 15:00,5.8,,6.4,290,25
263,의령군,2024-03-01 16:00,5.4,,4.7,320,26
263,의령군,2024-03-01 17:00,3.8,,5.1,290,24
263,의령군,2024-03-01 18:00,2.6,,4,340,22
263,의령군,2024-03-01 19:00,.6,,6.3,270,34
263,의령군,2024-03-01 20:00,-.5,,6.2,270,40
263,의령군,2024-03-01 21:00,-1.5,,5,270,43
263,의령군,2024-03-01 22:00,-2.2,,5.9,270,45
263,의령군,2024-03-01 23:00,-3.1,,4.7,290,44
263,의령군,2024-03-02 00:00,-3.8,,3.6,270,48
263,의령군,2024-03-02 01:00,-4.4,,3,270,50
263,의령군,2024-03-02 02:00,-5.4,,2.2,290,56
263,의령군,2024-03-02 03:00,-6.4,,1.2,340,63
263,의령군,2024-03-02 04:00,-7.2,,.2,0,69
263,의령군,2024-03-02 05:00,-7.6,,.3,0,71
263,의령군,2024-03-02 06:00,-8,,1.2,360,75
263,의령군,2024-03-02 07:00,-8.2,,.3,0,73
263,의령군,2024-03-02 08:00,-6.1,,.3,0,65
263,의령군,2024-03-02 09:00,-2.4,,1.6,140,46
263,의령군,2024-03-02 10:00,-.5,,1.9,140,39
263,의령군,2024-03-02 11:00,1.3,,1.6,70,34
263,의령군,2024-03-02 12:00,3,,2.1,110,31
263,의령군,2024-03-02 13:00,4.7,,2.6,160,26
263,의령군,2024-03-02 14:00,6.1,,4.1,200,26
263,의령군,2024-03-02 15:00,6.4,,3.7,200,22
263,의령군,2024-03-02 16:00,6.5,,3.4,230,23
263,의령군,2024-03-02 17:00,5.7,,4.4,230,27
263,의령군,2024-03-02 18:00,4.6,,3.7,250,33
263,의령군,2024-03-02 19:00,3.4,,3.6,200,36
263,의령군,2024-03-02 20:00,2.4,,2.6,230,45
263,의령군,2024-03-02 21:00,-.5,,.8,290,63
263,의령군,2024-03-02 22:00,-1.5,,2.3,270,69
263,의령군,2024-03-02 23:00,-2.6,,1.4,360,74
263,의령군,2024-03-03 00:00,-3.3,,.7,320,79
263,의령군,2024-03-03 01:00,-3.6,,.5,360,81
263,의령군,2024-03-03 02:00,-3.8,,1.5,320,84
263,의령군,2024-03-03 03:00,-3.5,,.5,70,82
263,의령군,2024-03-03 04:00,-3.8,,1.1,270,85
263,의령군,2024-03-03 05:00,-3,,1.1,340,81
263,의령군,2024-03-03 06:00,-2.6,,.9,270,86
263,의령군,2024-03-03 07:00,-1.2,,.9,340,83
263,의령군,2024-03-03 08:00,-.3,,.2,0,81
263,의령군,2024-03-03 09:00,2.8,,.2,0,69
263,의령군,2024-03-03 10:00,7.5,,1.4,180,52
263,의령군,2024-03-03 11:00,9.2,,2.2,250,49
263,의령군,2024-03-03 12:00,10.7,,2.5,270,43
263,의령군,2024-03-03 13:00,11.2,,4.6,230,42
263,의령군,2024-03-03 14:00,11.3,,2.1,200,37
263,의령군,2024-03-03 15:00,12.9,,3.6,270,38
263,의령군,2024-03-03 16:00,12,,3.7,270,38
263,의령군,2024-03-03 17:00,10.5,,4.1,290,48
263,의령군,2024-03-03 18:00,9.6,,2.6,230,47
263,의령군,2024-03-03 19:00,6.3,,.7,290,64
263,의령군,2024-03-03 20:00,5,,1,320,68
263,의령군,2024-03-03 21:00,3.6,,1.5,270,74
263,의령군,2024-03-03 22:00,2,,1.7,290,80
263,의령군,2024-03-03 23:00,1.1,,1.7,290,83
263,의령군,2024-03-04 00:00,.4,,.4,0,86
263,의령군,2024-03-04 01:00,-.5,,.3,0,88
263,의령군,2024-03-04 02:00,-1.1,,.4,0,90
263,의령군,2024-03-04 03:00,-1.3,,.4,0,91
263,의령군,2024-03-04 04:00,-1.6,,.6,50,92
263,의령군,2024-03-04 05:00,-1.9,,.3,0,92
263,의령군,2024-03-04 06:00,-2,,.5,360,93
263,의령군,2024-03-04 07:00,-2.1,,.7,290,93
263,의령군,2024-03-04 08:00,-.8,,.7,290,93
263,의령군,2024-03-04 09:00,2.5,,1.2,140,91
263,의령군,2024-03-04 10:00,7,,2.2,110,69
263,의령군,2024-03-04 11:00,11,,1.5,140,46
263,의령군,2024-03-04 12:00,13.2,,1.9,140,38
263,의령군,2024-03-04 13:00,14.3,,2,90,32
263,의령군,2024-03-04 14:00,15.9,,1.8,110,26
263,의령군,2024-03-04 15:00,14.7,,1.8,50,26
263,의령군,2024-03-04 16:00,13.8,,3.4,200,22
263,의령군,2024-03-04 17:00,12.8,,2.5,180,35
263,의령군,2024-03-04 18:00,11.9,,1.2,180,44
263,의령군,2024-03-04 19:00,10.9,,1.5,110,38
263,의령군,2024-03-04 20:00,9.9,,1.5,70,42
263,의령군,2024-03-04 21:00,8.7,,1.2,290,56
263,의령군,2024-03-04 22:00,7.9,,1.4,290,60
263,의령군,2024-03-04 23:00,7.6,,1.1,340,63
263,의령군,2024-03-05 00:00,7.3,0,1.3,340,75
263,의령군,2024-03-05 01:00,6.6,,1.9,290,89
263,의령군,2024-03-05 02:00,6.4,,1.7,340,86
263,의령군,2024-03-05 03:00,6,3.8,1.6,360,90
263,의령군,2024-03-05 04:00,5.8,,1.2,360,90
263,의령군,2024-03-05 05:00,5.7,,1.3,20,91
263,의령군,2024-03-05 06:00,5.6,4.2,1.6,50,92
263,의령군,2024-03-05 07:00,5.7,,1.6,20,92
263,의령군,2024-03-05 08:00,5.9,,2.7,20,90
263,의령군,2024-03-05 09:00,6.4,1.3,2.6,50,87
263,의령군,2024-03-05 10:00,6.9,,2.8,20,86
263,의령군,2024-03-05 11:00,7.3,,2.9,20,84
263,의령군,2024-03-05 12:00,7.5,,3.1,20,82
